GoodCustomer,Gender,ForeignWorker,Single,Age,LoanDuration,PurposeOfLoan,LoanAmount,LoanRateAsPercentOfIncome,YearsAtCurrentHome,NumberOfOtherLoansAtBank,NumberOfLiableIndividuals,HasTelephone,CheckingAccountBalance_geq_0,CheckingAccountBalance_geq_200,SavingsAccountBalance_geq_100,SavingsAccountBalance_geq_500,MissedPayments,NoCurrentLoan,CriticalAccountOrLoansElsewhere,OtherLoansAtBank,OtherLoansAtStore,HasCoapplicant,HasGuarantor,OwnsHouse,RentsHouse,Unemployed,YearsAtCurrentJob_lt_1,YearsAtCurrentJob_geq_4,JobClassIsSkilled
1,Male,0,0,34,30,NewCar,18424,4,4,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
-1,Male,0,0,70,24,Electronics,10707,1,4,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1,Female,0,1,75,4,UsedCar,1406,2,4,1,2,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
1,Male,0,0,60,28,Furniture,2888,1,4,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1
-1,Female,0,0,19,72,Furniture,3034,4,4,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
1,Male,0,1,24,24,Business,1381,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
1,Female,0,0,19,49,NewCar,1374,4,2,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1
-1,Male,0,0,19,23,UsedCar,250,4,2,1,2,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
1,Male,0,0,28,43,Electronics,520,2,2,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,Male,0,1,75,4,NewCar,2146,2,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
-1,Female,0,0,28,21,Furniture,11866,2,3,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1
-1,Female,0,0,47,27,UsedCar,629,4,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,Female,0,0,75,25,NewCar,2979,2,4,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
-1,Male,0,0,30,24,Electronics,1495,4,4,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1,Male,0,0,24,27,NewCar,3380,2,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1
1,Male,0,0,75,27,Electronics,2087,2,4,1,2,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,Male,0,0,19,25,Electronics,250,1,4,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1,Male,0,0,19,4,Business,3523,2,2,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1
1,Male,0,1,57,70,Electronics,1138,2,4,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1,Male,0,1,20,48,Electronics,2856,4,4,2,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1,Male,0,0,23,18,Furniture,1542,1,4,1,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,Male,0,1,35,28,Electronics,8622,1,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
1,Male,0,0,27,48,Electronics,927,1,4,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
1,Male,0,0,27,17,UsedCar,2676,4,2,1,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
1,Male,0,0,19,30,Electronics,250,4,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
1,Female,0,1,19,23,NewCar,2262,3,4,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,Male,0,1,19,4,Electronics,1145,2,4,1,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1,Male,0,0,35,72,Electronics,2602,4,4,1,2,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
1,Male,0,0,19,24,Furniture,250,2,4,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0
1,Male,0,1,37,50,Other,250,3,2,2,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,Male,0,1,42,28,Business,1074,2,4,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
1,Male,0,0,57,28,Other,250,4,4,2,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1,Male,0,0,65,55,Electronics,2180,3,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
-1,Male,0,0,35,28,Business,981,1,4,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1,Female,0,0,34,21,Electronics,7063,4,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1
1,Male,0,0,52,24,NewCar,250,2,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
1,Male,0,0,54,11,NewCar,3078,3,2,2,2,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
1,Male,0,0,75,28,Business,2077,2,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1
1,Male,0,0,37,22,Furniture,624,2,4,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,0,1,26,27,NewCar,3077,4,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,Male,0,0,69,24,Electronics,2802,4,1,2,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1
1,Male,0,1,49,28,Business,18424,4,4,2,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1,Male,0,1,64,20,Electronics,1333,3,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1
-1,Male,0,1,29,26,Electronics,250,3,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0
1,Male,0,0,19,4,Furniture,250,4,4,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,Male,1,0,19,4,Electronics,250,3,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,Female,0,1,48,28,Repairs,3369,1,4,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1
-1,Male,0,1,29,27,NewCar,7158,1,4,1,2,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
1,Male,0,0,31,25,NewCar,250,2,4,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
-1,Male,0,0,51,23,Electronics,3156,4,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1,Male,0,1,34,27,Furniture,1944,4,2,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
1,Male,0,0,59,27,NewCar,638,1,2,2,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
-1,Male,0,0,47,49,Electronics,1397,4,4,1,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1,Male,0,0,37,23,Electronics,250,2,2,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-1,Female,0,0,19,16,Electronics,2009,4,4,2,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1
-1,Female,0,0,53,12,Electronics,3105,3,2,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0
1,Male,0,0,19,18,Electronics,1598,2,4,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0
1,Male,0,1,30,24,NewCar,1070,2,4,2,2,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0
1,Male,0,1,36,23,Furniture,388,2,4,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
1,Male,0,0,19,17,UsedCar,791,4,4,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1
1,Male,0,1,19,4,NewCar,1647,2,4,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1
-1,Male,0,0,32,27,Electronics,4006,1,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1,Male,0,1,36,10,Electronics,3414,2,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
-1,Male,0,1,75,26,Electronics,1605,2,4,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1
1,Male,0,1,66,49,Electronics,2189,1,4,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
-1,Male,0,0,56,59,UsedCar,2991,2,4,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1
1,Male,0,0,27,47,Furniture,1530,4,4,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
-1,Male,0,0,66,28,Furniture,283,2,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
-1,Female,0,0,19,21,UsedCar,760,2,4,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,Female,0,1,35,4,Electronics,3021,4,3,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
1,Male,0,0,57,26,Education,2070,4,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
1,Male,0,1,20,27,Business,250,4,3,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1,Female,0,0,40,28,Electronics,7786,2,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
-1,Female,0,1,19,72,Business,1798,4,3,1,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,Male,0,0,26,23,Electronics,1510,4,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,0,1,43,29,Furniture,250,2,1,1,2,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1
1,Female,0,1,19,7,Electronics,356,2,4,1,2,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1
-1,Female,0,0,47,23,Electronics,1175,4,4,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1,Male,0,1,33,18,Electronics,250,2,4,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
1,Male,0,0,65,22,Electronics,11103,4,2,1,2,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1,Female,0,0,19,72,UsedCar,12507,2,4,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1
1,Male,0,0,36,34,Electronics,10030,4,2,1,2,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1
1,Male,0,0,37,24,Furniture,1729,1,4,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
-1,Male,0,0,20,16,Electronics,1585,2,4,2,2,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
1,Male,0,1,19,11,Business,2592,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1,Male,0,0,24,28,NewCar,681,3,3,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
-1,Female,0,0,22,4,Electronics,4834,4,4,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
-1,Male,0,0,55,21,Electronics,1982,1,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0
1,Male,0,1,31,23,Electronics,2474,4,4,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
-1,Male,0,0,21,27,Business,3176,4,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,Male,0,0,22,22,Electronics,1222,2,4,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1,Male,0,0,61,72,NewCar,2866,2,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,Female,0,0,19,23,Electronics,250,2,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1,Male,0,0,34,4,NewCar,250,2,3,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1
1,Male,0,1,38,19,UsedCar,1501,4,4,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
-1,Male,0,1,35,7,Electronics,250,1,4,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
1,Male,0,0,20,18,Furniture,250,1,4,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1
1,Male,0,0,75,14,Business,6476,2,2,1,2,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1
1,Male,0,0,19,23,Business,3631,4,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,0,1,19,4,Electronics,838,4,4,2,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
1,Female,0,1,23,26,Furniture,1197,4,4,1,2,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
1,Male,0,0,52,18,UsedCar,1339,2,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1,Female,0,0,70,23,Business,1285,4,4,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
-1,Male,0,0,19,20,Electronics,314,3,3,1,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1
1,Male,0,0,62,43,Electronics,1668,2,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
1,Male,0,1,46,28,NewCar,1527,2,4,1,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,Male,0,0,24,4,Electronics,250,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
-1,Male,0,1,23,24,NewCar,3302,4,3,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,Male,0,0,75,25,UsedCar,1559,3,3,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1
1,Male,0,0,19,18,Electronics,1548,2,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
1,Male,0,0,46,35,Business,8180,4,4,1,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1,Male,0,0,75,27,NewCar,2766,2,3,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1,Female,0,0,19,16,Electronics,250,1,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,Female,0,1,19,21,Business,250,4,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0
1,Male,0,0,27,24,Education,11506,4,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
-1,Male,0,1,19,17,Electronics,250,4,4,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1,Male,0,0,65,72,Electronics,250,3,4,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1,Female,0,1,25,23,Electronics,1619,2,4,1,2,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1,Male,0,0,24,28,Furniture,2711,2,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
1,Female,0,0,45,30,Education,1806,2,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,0,0,58,25,Business,5996,4,4,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,Male,0,1,19,7,Electronics,1993,4,4,1,2,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
1,Male,0,0,66,7,Furniture,706,4,4,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1
1,Male,0,1,30,12,Furniture,860,1,4,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
1,Male,0,0,28,21,Electronics,320,1,4,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0
1,Male,0,0,19,4,Electronics,1461,2,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-1,Female,0,1,75,30,Business,6634,4,4,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
-1,Female,0,1,19,21,Electronics,250,2,4,1,2,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0
1,Male,0,0,22,45,Electronics,2625,4,4,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
-1,Female,0,1,60,23,Electronics,1364,4,3,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0
1,Male,0,0,35,28,Electronics,4270,2,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1,Male,0,0,19,17,HomeAppliances,3204,2,4,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1,Male,0,0,53,72,NewCar,1867,3,4,1,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,Male,0,0,71,12,Education,3064,1,2,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
-1,Male,0,0,29,4,Electronics,2230,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,Male,0,0,63,28,NewCar,15987,2,4,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1
1,Male,0,0,70,23,Furniture,2758,4,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,Male,0,0,52,6,UsedCar,250,3,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
1,Male,0,0,60,24,Repairs,4426,4,2,1,2,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1
1,Male,0,0,58,22,Furniture,2846,2,2,1,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1,Female,0,0,45,4,UsedCar,1886,3,2,1,2,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
1,Female,0,0,42,10,Electronics,1638,4,4,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
1,Female,0,1,22,20,Electronics,2923,2,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
-1,Female,0,1,36,46,NewCar,3928,1,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,0,1,19,4,Electronics,2161,4,3,2,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,Male,0,1,19,23,Electronics,250,2,4,1,2,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1
1,Male,0,0,66,63,Electronics,3101,3,4,3,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1,Male,0,0,23,72,Electronics,4245,2,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1,Female,1,1,55,28,Electronics,3726,1,4,1,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,Female,0,0,59,45,Electronics,4719,1,4,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1,Female,0,0,21,30,NewCar,3016,4,2,1,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
1,Male,0,0,50,27,UsedCar,3095,1,2,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1,Male,0,1,37,67,Electronics,18424,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1
1,Male,0,1,19,20,NewCar,15640,2,4,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1,Male,0,0,19,11,NewCar,1232,2,4,1,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1,Male,1,0,19,16,Electronics,2263,1,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1
1,Male,0,0,48,47,Furniture,2008,4,4,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
-1,Male,0,0,46,31,Electronics,250,2,4,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1
1,Male,0,0,19,24,Electronics,886,4,4,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
1,Male,0,0,40,24,Business,250,4,4,1,2,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1
-1,Male,0,0,19,50,Furniture,10578,1,4,2,2,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
1,Female,0,0,23,28,Education,2422,1,4,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1,Male,0,0,34,31,NewCar,7618,1,3,1,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,0,1,75,28,Furniture,2677,1,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,Male,0,0,31,19,Business,18424,2,2,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0
1,Male,0,1,47,37,Furniture,8009,2,3,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,Male,0,0,74,23,Business,6570,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
1,Female,0,0,21,10,UsedCar,1331,3,4,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0
-1,Male,0,1,24,27,Electronics,3362,2,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1,Female,0,1,75,27,Business,2789,2,2,2,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
1,Male,0,0,74,22,NewCar,4645,4,4,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
1,Female,0,0,19,27,Electronics,6236,1,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,0,0,21,10,NewCar,2740,3,1,1,2,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0
1,Male,0,1,48,49,Electronics,250,2,4,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1,Male,0,0,46,27,Business,3045,3,3,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,Male,0,0,35,47,NewCar,3251,4,4,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1
1,Male,0,1,55,22,Electronics,1577,1,3,1,2,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
-1,Male,0,0,56,24,Business,464,4,4,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1
-1,Male,0,0,59,28,Furniture,2643,1,4,2,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1
1,Male,0,1,19,15,NewCar,250,2,1,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
1,Male,0,0,19,14,Business,3529,3,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1,Male,0,0,43,22,UsedCar,10618,2,4,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,0,0,47,24,UsedCar,306,4,4,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
1,Male,0,0,29,28,Business,4180,1,2,1,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,Male,0,1,42,44,NewCar,2971,2,4,1,2,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1
-1,Male,0,1,23,21,Business,250,4,4,2,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
1,Male,0,0,75,28,NewCar,250,4,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1,Male,0,1,66,22,Electronics,3251,2,2,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0
1,Male,0,0,25,22,NewCar,250,2,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,Male,0,1,73,27,Electronics,1922,4,2,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0
-1,Male,0,0,30,40,Electronics,6518,4,3,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1
1,Female,0,1,25,19,Electronics,250,3,4,2,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1
1,Male,0,0,25,51,Furniture,1976,1,3,1,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1,Female,0,1,28,27,Repairs,2130,4,3,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,Male,0,0,75,23,Electronics,1491,3,4,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,Male,0,0,41,21,Furniture,8976,1,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1,Female,0,0,27,17,UsedCar,3255,2,3,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,Female,0,1,35,16,Business,3253,3,4,1,2,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1
1,Female,0,0,36,28,Electronics,443,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
1,Male,0,0,22,11,Furniture,3433,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
-1,Female,0,0,75,18,Education,3557,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,Male,0,0,19,50,Electronics,250,3,4,1,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,Male,0,0,34,23,Electronics,2077,4,3,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
-1,Male,0,0,19,26,Electronics,12001,4,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,0,0,21,23,Electronics,1149,4,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
1,Male,0,0,50,10,Furniture,250,4,4,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,Male,0,0,20,8,NewCar,250,4,4,2,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0
1,Female,0,0,22,72,Furniture,4783,4,2,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0
1,Male,0,0,41,4,Furniture,1467,4,4,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
1,Male,0,0,32,21,Furniture,1343,4,4,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1
1,Male,0,0,48,20,Business,1661,2,4,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
