GoodCustomer,Gender,ForeignWorker,Single,Age,LoanDuration,PurposeOfLoan,LoanAmount,LoanRateAsPercentOfIncome,YearsAtCurrentHome,NumberOfOtherLoansAtBank,NumberOfLiableIndividuals,HasTelephone,CheckingAccountBalance_geq_0,CheckingAccountBalance_geq_200,SavingsAccountBalance_geq_100,SavingsAccountBalance_geq_500,MissedPayments,NoCurrentLoan,CriticalAccountOrLoansElsewhere,OtherLoansAtBank,OtherLoansAtStore,HasCoapplicant,HasGuarantor,OwnsHouse,RentsHouse,Unemployed,YearsAtCurrentJob_lt_1,YearsAtCurrentJob_geq_4,JobClassIsSkilled
0,Male,0,1,32,31,UsedCar,3853,2,2,2,1,0,0,0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
0,Male,0,0,20,30,Furniture,5461,2,2,2,2,0,1,0,0.0,0,1,0,1,1,0,0,0,1,0,0,1,0,1
0,Male,0,1,25,36,Furniture,3296,4,3,1,1,1,0,0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
1,Female,0,1,38,36,Furniture,3661,4,2,2,2,0,1,0,1.0,0,1,0,1,1,0,0,0,1,0,0,1,1,0
0,Male,0,0,33,23,Furniture,3686,3,3,3,2,1,1,0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
0,Female,0,0,34,39,Business,11303,2,4,1,2,1,1,0,1.0,0,1,0,0,1,0,0,0,0,1,1,1,0,1
0,Male,0,1,54,28,Business,4340,1,4,1,2,0,0,0,1.0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
0,Female,0,0,41,13,Electronics,444,4,3,2,1,0,0,0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
-1,Male,0,1,31,55,Electronics,10418,3,3,2,1,1,1,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
0,Male,0,1,33,27,NewCar,3311,3,4,2,2,0,0,0,1.0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
1,Male,0,1,50,16,Retraining,715,3,2,2,1,1,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,0,1,47,34,Furniture,8238,3,2,2,1,1,0,0,1.0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
-1,Male,0,0,46,15,UsedCar,2904,3,3,1,1,0,0,0,0.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
0,Male,0,0,36,32,Business,7906,4,3,2,1,1,0,0,1.0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
1,Female,0,1,35,20,NewCar,1444,4,2,2,2,0,0,0,1.0,1,1,0,1,0,0,0,0,1,0,0,1,0,1
1,Male,0,0,33,22,NewCar,6429,2,1,2,1,1,0,0,1.0,0,1,0,1,0,0,0,0,0,1,1,1,0,1
1,Male,0,0,25,22,NewCar,330,4,2,1,1,0,1,0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
1,Male,0,0,28,19,NewCar,7785,2,3,1,1,0,1,0,1.0,1,1,0,1,1,0,0,1,1,0,0,0,1,0
0,Female,0,1,40,13,Business,1731,2,4,2,1,1,0,0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,Female,0,0,28,31,Furniture,432,3,4,1,1,0,0,0,1.0,0,1,1,0,0,0,0,0,1,0,0,1,0,1
0,Male,0,1,41,27,Electronics,2081,4,3,2,1,0,1,0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
-1,Male,0,1,47,11,Business,4208,2,2,2,2,1,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,Male,0,0,39,24,UsedCar,5508,3,2,2,1,1,1,0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
1,Male,0,1,35,22,Furniture,4785,3,2,2,1,0,0,0,1.0,1,1,0,1,0,0,0,1,1,1,0,1,1,1
1,Male,0,1,21,41,NewCar,4058,3,1,2,1,0,0,0,0.0,0,1,0,1,1,0,0,0,1,0,0,0,0,0
1,Female,0,1,33,14,NewCar,2523,3,3,1,2,1,0,0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
0,Male,0,0,35,41,NewCar,7105,3,3,1,1,1,1,0,0.0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
1,Female,0,1,50,8,Electronics,1395,3,4,2,1,1,0,0,1.0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
0,Male,0,1,32,5,UsedCar,1564,2,2,1,2,0,1,1,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
0,Male,0,1,33,6,NewCar,1493,2,2,2,2,0,1,0,0.0,0,1,0,1,1,0,0,0,1,0,0,0,1,0
1,Male,0,0,25,22,Electronics,3716,2,2,1,1,1,0,0,1.0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
-1,Male,0,1,26,12,Furniture,3282,2,3,2,2,0,1,0,0.0,0,1,1,0,1,0,0,0,0,0,0,1,1,1
-1,Male,0,0,32,17,Furniture,3324,2,2,2,1,0,1,0,0.0,0,1,0,1,0,0,0,0,1,0,0,1,1,1
0,Male,0,1,44,19,Electronics,5361,3,3,1,2,1,0,0,0.0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
1,Male,0,1,35,23,Furniture,5522,3,1,1,1,1,1,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
0,Male,0,1,26,14,Furniture,4882,3,2,2,1,0,0,0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,1,1
0,Male,0,1,23,5,Electronics,956,3,1,2,1,0,0,1,1.0,1,1,0,1,0,0,0,0,1,1,0,1,0,1
0,Male,0,1,28,27,Electronics,3404,4,3,2,1,1,0,1,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,Male,0,1,46,36,NewCar,2789,4,3,3,1,1,0,0,0.0,1,1,0,1,0,0,0,0,1,0,0,0,1,1
-1,Female,0,1,20,22,NewCar,4621,1,2,2,1,0,0,0,0.0,0,1,0,1,0,0,0,0,1,0,0,1,1,1
0,Male,0,1,38,8,Electronics,1447,4,2,2,2,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,1,1,1
1,Male,0,1,29,36,NewCar,8096,3,4,1,1,1,0,0,1.0,1,1,0,0,0,0,0,0,1,0,0,0,1,1
-1,Male,0,1,32,25,Business,3065,4,3,1,1,1,0,0,0.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
0,Male,0,1,32,42,NewCar,8064,2,2,2,2,1,1,0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
1,Female,0,0,37,8,Electronics,6724,2,4,1,1,1,0,0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
0,Male,0,1,41,27,Furniture,3897,2,3,1,1,1,1,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
-1,Female,0,0,19,16,NewCar,6775,2,2,1,1,0,1,0,0.0,0,1,0,0,0,0,0,0,1,0,0,1,1,1
0,Male,0,1,28,16,Business,4005,1,4,1,1,0,0,0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,Male,0,1,31,29,NewCar,3656,3,3,2,2,1,0,0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,Male,0,1,29,30,UsedCar,3190,4,3,2,1,0,0,0,1.0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
1,Female,0,0,34,25,Electronics,3252,3,4,2,1,1,0,0,1.0,0,1,0,1,0,0,0,0,0,1,0,0,1,1
-1,Female,0,0,24,33,UsedCar,4112,4,2,1,1,0,1,1,0.0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
0,Male,0,0,46,14,Business,4163,2,1,1,1,0,1,0,0.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
0,Female,0,0,32,8,Electronics,466,3,3,1,1,0,1,0,1.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1,Female,0,1,38,11,Electronics,2137,2,4,1,1,1,1,1,0.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
0,Male,0,1,44,9,Furniture,3254,2,4,1,1,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
-1,Male,0,1,60,11,Electronics,2629,2,4,2,1,0,1,0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
0,Female,0,0,27,9,Furniture,1594,3,3,2,1,0,0,0,1.0,1,1,0,1,0,0,0,0,0,1,0,1,1,1
0,Male,0,0,19,39,UsedCar,6116,2,3,2,1,0,0,0,0.0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
0,Male,0,1,37,16,Furniture,5223,2,3,2,1,1,0,0,1.0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
-1,Male,0,1,21,54,Furniture,8433,3,3,2,1,0,0,0,1.0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
0,Female,0,0,49,10,Electronics,754,2,4,2,1,0,0,0,0.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
1,Male,0,1,31,5,Electronics,350,4,3,2,1,0,0,0,0.0,1,1,0,1,0,0,0,0,1,0,0,0,1,1
-1,Female,0,0,52,26,NewCar,1464,4,3,2,1,0,1,0,0.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
0,Male,0,1,27,7,NewCar,4593,2,4,1,2,0,1,0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
-1,Male,0,1,45,21,Education,9061,2,2,1,2,1,0,0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
1,Female,0,1,32,26,HomeAppliances,2244,3,2,2,2,1,0,0,0.0,0,1,1,1,1,0,0,0,1,0,0,0,1,0
0,Male,0,0,24,14,NewCar,4952,2,1,2,1,0,0,0,0.0,1,1,0,1,0,0,0,0,0,1,0,1,0,1
-1,Male,0,1,46,63,UsedCar,9081,4,2,2,1,1,0,1,0.0,1,1,0,1,0,0,0,0,1,0,0,0,1,1
1,Male,0,1,30,11,Education,776,4,4,1,1,1,0,1,1.0,1,1,0,1,0,0,0,0,1,1,0,1,1,1
1,Male,0,1,32,24,Electronics,2090,4,3,1,2,0,0,0,1.0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
0,Male,0,1,54,57,NewCar,7153,1,3,2,2,1,1,0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
1,Female,0,0,34,17,Education,1671,2,3,1,1,1,0,0,0.0,0,1,1,0,1,0,0,0,1,0,0,0,0,1
0,Male,0,1,21,14,Electronics,3121,3,2,1,1,0,0,0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
1,Male,0,1,45,15,Furniture,1896,2,3,2,1,1,1,0,0.0,0,1,0,1,1,0,0,0,0,0,1,0,0,1
-1,Male,0,1,25,43,Electronics,6497,3,4,2,1,0,1,0,1.0,0,1,0,1,0,0,0,0,1,0,0,1,1,1
1,Male,0,1,36,26,Electronics,6652,3,3,1,1,0,1,0,0.0,0,1,1,0,1,0,0,0,1,0,0,0,0,1
1,Male,0,0,46,29,Electronics,940,3,3,1,1,1,1,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,Male,0,0,36,6,Electronics,559,3,3,1,1,0,1,0,1.0,1,1,0,1,0,0,0,0,1,0,0,0,1,1
1,Female,0,1,26,48,Business,10901,3,3,1,1,1,0,0,1.0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
-1,Male,0,0,23,24,NewCar,3615,2,2,1,1,1,1,0,0.0,0,1,1,0,1,0,0,0,1,1,0,0,0,1
0,Male,0,1,30,18,Furniture,2613,3,4,1,1,0,1,0,0.0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
1,Male,0,0,30,16,Electronics,2362,3,3,1,1,1,0,0,0.0,0,1,0,1,0,0,0,0,0,1,0,0,1,1
0,Male,0,1,55,23,Electronics,5801,3,2,2,2,0,0,0,1.0,0,1,0,1,0,0,0,0,1,0,1,0,0,1
-1,Male,0,1,34,14,NewCar,3761,4,1,2,1,0,1,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
0,Male,0,1,39,26,UsedCar,4650,3,3,1,1,1,1,0,0.0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
0,Male,0,1,23,13,Electronics,3587,2,4,1,1,1,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,Female,0,0,29,43,Electronics,5520,4,1,2,1,1,1,0,1.0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
-1,Female,0,0,20,31,UsedCar,4082,2,3,1,2,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
1,Male,0,1,26,21,Electronics,1341,4,1,2,1,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,Female,0,0,26,11,Furniture,1582,2,2,1,1,1,0,0,0.0,0,1,0,1,1,0,0,0,1,1,0,0,1,0
0,Male,0,0,32,13,Electronics,814,3,1,2,1,0,0,0,1.0,1,1,0,1,0,0,0,0,1,0,0,0,1,0
-1,Male,0,0,33,12,NewCar,1894,3,3,2,2,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,Female,0,0,21,17,Furniture,2966,3,2,2,2,0,0,0,1.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1,Male,0,1,44,22,NewCar,6762,2,2,2,1,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0,Male,0,0,31,21,Furniture,3452,1,2,2,1,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,Male,0,1,22,12,Business,2325,2,2,1,1,0,1,1,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
-1,Male,0,1,52,21,Furniture,8726,3,2,2,2,0,0,0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
1,Male,0,1,49,6,Furniture,764,3,4,2,1,1,1,0,1.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
-1,Male,0,0,29,51,Furniture,9859,4,3,1,1,1,1,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,Male,0,1,68,45,Repairs,9351,1,4,2,1,1,0,0,1.0,1,1,0,0,0,0,0,0,1,0,0,0,1,1
1,Male,0,1,32,30,Business,6505,3,3,2,1,0,1,1,0.0,0,1,0,1,1,0,0,0,1,0,0,0,0,0
0,Male,0,1,30,12,Electronics,514,3,3,2,1,1,1,0,0.0,0,1,0,1,1,0,0,0,1,0,0,1,0,1
1,Female,0,0,32,5,Furniture,996,3,3,1,1,1,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0,Female,0,0,28,21,Electronics,1566,3,3,1,1,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1,Male,0,1,49,14,Furniture,2908,2,4,1,2,1,1,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1,Male,0,1,26,35,Repairs,1738,4,3,1,1,1,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1,Male,0,1,44,13,Electronics,3185,1,1,1,2,0,1,0,0.0,0,1,0,0,0,0,0,0,1,1,1,1,1,1
1,Male,0,0,34,11,NewCar,4157,1,2,1,1,1,1,0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
0,Male,0,1,52,10,Furniture,2217,2,2,1,2,1,1,1,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,Male,0,1,45,29,Retraining,4009,2,4,1,1,0,0,0,0.0,0,1,0,1,0,0,0,0,1,0,1,0,1,1
0,Male,0,1,30,24,Furniture,3153,1,2,1,1,1,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,Male,0,1,31,12,NewCar,5128,2,3,3,1,0,1,0,0.0,0,1,0,1,1,0,0,0,1,0,0,0,1,0
0,Male,0,1,31,31,Business,3521,3,2,2,1,0,1,0,1.0,1,1,0,1,0,0,0,0,1,0,0,0,1,1
1,Female,0,1,35,51,Electronics,4078,3,3,1,1,0,1,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0,Female,0,0,20,50,UsedCar,10423,1,4,1,1,1,0,0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
-1,Male,0,0,49,29,UsedCar,7501,2,4,2,1,1,1,0,1.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
0,Female,0,0,20,8,Electronics,623,3,1,2,1,0,0,0,1.0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
0,Male,0,0,22,19,Electronics,4044,1,1,1,1,0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-1,Male,0,0,30,13,Electronics,5031,2,3,1,1,0,1,0,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
-1,Male,0,1,22,49,NewCar,7505,4,3,2,1,1,0,0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,Female,0,0,23,19,UsedCar,2104,3,2,2,1,0,1,0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
1,Male,0,1,37,23,NewCar,4107,2,2,1,1,1,0,0,1.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
-1,Female,0,0,34,5,Electronics,1145,2,3,1,1,0,1,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1,Male,0,1,23,29,Electronics,1389,3,3,2,1,0,0,0,1.0,0,1,0,1,0,0,0,0,1,1,0,0,0,1
1,Female,0,0,31,43,NewCar,1014,3,3,1,1,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,0,1,32,9,Furniture,1997,3,3,2,1,0,0,0,0.0,0,1,0,1,0,0,0,0,1,1,0,0,1,1
0,Male,0,1,39,6,NewCar,993,3,4,1,2,1,1,0,1.0,0,1,1,1,1,0,0,0,0,1,0,0,1,1
1,Male,0,1,54,30,NewCar,3336,3,3,3,1,1,1,0,0.0,0,1,0,1,0,0,0,0,1,0,1,0,1,1
-1,Male,0,0,42,37,Retraining,5252,3,4,2,1,1,1,0,0.0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
1,Male,0,1,46,27,UsedCar,4790,4,4,2,1,0,0,0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
0,Male,0,1,20,19,NewCar,1919,3,1,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-1,Female,0,0,27,30,Furniture,4134,2,2,1,1,1,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
0,Male,0,1,61,42,UsedCar,4994,3,2,2,1,1,1,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
0,Male,0,0,32,25,NewCar,5218,2,3,2,2,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,Female,0,0,55,38,Repairs,4023,4,2,1,1,1,0,0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,1,0
-1,Male,0,0,40,11,NewCar,5094,2,4,1,1,0,0,0,1.0,1,1,0,0,1,0,0,0,1,0,0,1,1,0
0,Male,0,0,33,5,Furniture,1029,2,1,2,1,0,0,0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,Male,0,1,25,29,Electronics,2332,3,3,2,2,1,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
0,Male,0,1,20,21,Electronics,5657,3,2,1,1,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
-1,Female,0,1,28,27,Business,6578,3,2,2,1,0,1,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,Male,0,0,54,30,Electronics,1565,3,3,1,1,1,0,0,0.0,0,1,0,0,0,0,0,0,1,0,1,0,1,1
1,Male,0,0,23,12,Electronics,2757,2,1,2,1,1,1,0,1.0,0,1,0,1,0,0,0,0,0,1,0,1,0,1
0,Male,0,0,23,12,NewCar,439,2,2,1,1,0,0,0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
0,Male,0,1,33,23,Electronics,5086,1,3,2,1,0,0,0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
0,Female,0,0,48,35,Furniture,1608,4,2,1,1,1,0,0,0.0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
1,Male,0,1,60,33,Business,3292,3,4,1,1,1,1,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,Female,0,0,26,7,Business,1183,2,2,2,1,0,0,0,0.0,0,1,0,1,1,0,0,0,1,1,0,0,0,0
0,Male,0,0,23,23,Electronics,2937,4,1,1,1,0,1,0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,Female,0,1,28,13,NewCar,2372,2,3,2,1,0,0,0,1.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
0,Male,0,1,54,19,Electronics,3504,3,4,1,1,1,0,0,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
0,Male,0,1,25,8,Furniture,1611,3,2,1,2,0,1,0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
0,Male,0,1,32,33,UsedCar,3037,3,1,1,1,0,1,0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,Female,0,0,23,24,Business,7520,1,2,1,1,1,0,0,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
1,Male,0,1,29,20,NewCar,2296,3,3,2,1,1,0,0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
-1,Male,1,1,68,21,Furniture,7280,2,3,2,1,1,0,0,0.0,0,1,0,1,1,0,0,0,1,0,0,0,1,1
1,Male,0,1,37,53,Electronics,4017,4,3,2,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
-1,Female,0,0,21,45,Furniture,6933,4,4,1,1,1,1,0,0.0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
-1,Female,0,0,50,12,NewCar,2207,3,4,2,1,0,0,0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
0,Female,0,1,26,19,UsedCar,3888,3,2,2,1,1,0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
0,Female,0,0,36,23,NewCar,659,3,2,1,1,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-1,Male,0,0,27,47,NewCar,12169,3,2,2,1,1,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1,Male,0,1,22,31,Electronics,1343,3,2,1,1,1,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,Male,0,1,30,10,UsedCar,2108,1,2,1,1,0,0,0,1.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
-1,Male,0,0,31,16,Education,4363,3,4,2,1,1,1,0,1.0,1,1,0,1,0,0,0,0,1,0,0,0,0,1
1,Male,0,0,27,13,NewCar,932,4,3,2,1,0,0,0,1.0,1,1,0,1,1,0,0,0,1,0,0,0,0,0
1,Male,0,1,42,24,Furniture,3926,3,3,1,1,0,1,0,0.0,1,1,0,1,1,0,0,0,1,0,0,0,1,1
0,Male,0,0,29,21,Furniture,2629,3,1,2,1,0,0,0,0.0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
0,Male,0,1,51,23,Retraining,3661,3,2,1,2,1,0,0,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
-1,Male,0,1,49,30,Furniture,3418,3,2,2,1,1,1,0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
1,Male,0,1,53,14,Furniture,839,3,3,1,2,0,1,0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,Male,0,1,32,13,Electronics,4397,2,3,1,1,1,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,Male,0,0,39,23,NewCar,3521,1,3,2,1,1,1,0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
0,Female,0,0,34,19,Electronics,1302,4,2,1,1,1,0,0,0.0,0,1,0,1,0,0,0,0,0,1,0,1,0,1
0,Female,0,1,35,28,Other,8579,2,4,1,1,1,1,0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,Male,0,0,21,44,Repairs,7102,4,2,1,1,1,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
-1,Female,0,0,42,51,Retraining,9361,4,2,1,1,1,1,1,1.0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
0,Male,0,1,24,14,NewCar,3701,2,4,2,1,1,0,0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1,Female,0,1,45,14,Furniture,787,4,4,1,1,1,0,0,1.0,1,1,0,0,0,0,0,0,1,0,0,0,1,1
0,Male,0,1,52,24,UsedCar,7175,3,2,2,1,1,1,0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,Male,0,1,41,13,NewCar,2657,2,2,1,2,0,1,0,0.0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
-1,Male,0,0,20,35,Business,3634,3,4,2,1,1,1,0,1.0,0,1,0,1,0,0,0,0,0,1,0,1,1,1
0,Male,0,1,40,13,Electronics,2224,2,3,1,1,0,1,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
0,Male,0,0,49,4,Repairs,857,2,3,1,1,1,0,0,0.0,0,1,0,1,0,0,0,0,1,0,1,1,0,0
0,Female,0,0,25,11,UsedCar,293,3,3,2,1,1,1,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
0,Female,0,0,30,21,Electronics,2867,2,2,1,2,0,0,0,1.0,1,1,0,0,1,0,0,0,1,1,0,1,1,1
0,Male,0,1,38,49,NewCar,3911,3,3,1,1,0,1,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-1,Female,0,0,28,30,NewCar,1778,3,3,2,2,1,1,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
-1,Female,0,0,27,15,NewCar,5075,1,2,1,1,1,1,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
0,Male,0,1,34,11,Electronics,3167,3,2,2,1,0,0,0,1.0,1,1,0,0,1,0,0,0,1,0,0,0,1,1
-1,Male,0,0,62,10,UsedCar,1585,4,4,2,1,1,0,0,0.0,1,1,0,1,1,0,0,0,0,0,0,0,1,1
0,Male,0,1,45,19,Electronics,5304,2,3,2,1,0,1,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,0,1,40,36,NewCar,8472,3,2,2,1,1,1,0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
0,Female,0,0,39,12,Furniture,3363,1,2,1,1,1,1,1,1.0,0,1,0,1,1,0,0,0,1,0,1,0,0,1
0,Male,0,0,31,23,Education,6109,3,2,1,1,1,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1,Male,0,0,42,5,NewCar,650,3,4,1,1,0,0,0,1.0,1,1,0,0,1,0,0,0,0,1,0,1,1,0
0,Male,0,1,22,35,Furniture,9463,2,3,2,1,0,1,0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1,Male,0,1,32,17,NewCar,3180,2,3,2,1,0,1,0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
-1,Male,0,1,25,6,Electronics,1184,2,1,1,2,1,1,0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1,Male,0,1,40,7,Business,4745,3,2,2,1,1,0,0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
0,Male,0,0,21,12,NewCar,729,4,1,2,1,0,1,0,0.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
0,Male,0,1,29,9,Electronics,900,2,1,2,2,0,1,0,1.0,1,1,0,1,0,0,0,0,1,0,0,0,0,1
0,Female,0,0,38,12,Electronics,883,2,3,2,1,1,1,0,0.0,0,1,0,1,0,0,0,0,0,1,0,0,1,1
0,Male,0,0,25,4,Furniture,1142,1,2,1,1,0,1,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
